product url,image url,product name,product price,user agent
https://www.glassesshop.com/eyeglasses/fp1923,"https://res.glassesshop.com/products/202101/5fffb4b75dafe.jpg?im=Resize,width=800,height=400",Bray,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2151,"https://res.glassesshop.com/products/202011/5f9faec3362e6.jpg?im=Resize,width=800,height=400",Dominic,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2183,"https://res.glassesshop.com/products/202011/5fc45741a56c5.jpg?im=Resize,width=800,height=400",Jacksonville,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1207,"https://res.glassesshop.com/products/201807/5b4c5f5d54841.jpg?im=Resize,width=800,height=400",Pete,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1608,"https://res.glassesshop.com/products/202102/602a10c0cfd59.jpg?im=Resize,width=800,height=400",Hedy,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1244,"https://res.glassesshop.com/products/201805/5b05174d38e7e.jpg?im=Resize,width=800,height=400",Burke,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2299,"https://res.glassesshop.com/products/202105/60b5d4998f26f.jpg?im=Resize,width=800,height=400",Denise,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2383,"https://res.glassesshop.com/products/202109/614a99be42322.jpg?im=Resize,width=800,height=400",Fitchburg,$9.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup0791,"https://res.glassesshop.com/products/202007/5f1e8acd71af1.jpg?im=Resize,width=800,height=400",Evanston,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup1282,"https://res.glassesshop.com/products/202203/6244006ac349b.jpg?im=Resize,width=800,height=400",Chamomile,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2580,"https://res.glassesshop.com/products/202209/63291eab4c658.jpg?im=Resize,width=800,height=400",Roderick,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2490,"https://res.glassesshop.com/products/202201/61dbe5d528cb5.jpg?im=Resize,width=800,height=400",Niki,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1814,"https://res.glassesshop.com/products/202209/63291e344beb6.jpg?im=Resize,width=800,height=400",Traverse,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1658,"https://res.glassesshop.com/products/202104/606bbf4a231b5.jpg?im=Resize,width=800,height=400",Kitty,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup1074,"https://res.glassesshop.com/products/202103/60457fdbce7bd.jpg?im=Resize,width=800,height=400",Clarence,$9.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1661,"https://res.glassesshop.com/products/201805/5af16009d7b28.jpg?im=Resize,width=800,height=400",Derrick,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1320,"https://res.glassesshop.com/products/201906/5cf8ca4eb5fb5.jpg?im=Resize,width=800,height=400",Vogt,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1250,"https://res.glassesshop.com/products/201810/5bbc4f0f37405.jpg?im=Resize,width=800,height=400",Vivian,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2520,"https://res.glassesshop.com/products/202201/61dbe605ac50b.jpg?im=Resize,width=800,height=400",Pasadena,$13.48," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2320,"https://res.glassesshop.com/products/202109/614a99869b510.jpg?im=Resize,width=800,height=400",Alberta,$9.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2086,"https://res.glassesshop.com/products/202005/5eb8b58e68ce6.jpg?im=Resize,width=800,height=400",Annabelle,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1654,"https://res.glassesshop.com/products/202111/617fae5de0604.jpg?im=Resize,width=800,height=400",Modesto,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/ft0304,"https://res.glassesshop.com/products/201906/5d0318965cdb1.jpg?im=Resize,width=800,height=400",Annabel,$39.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz2026,"https://res.glassesshop.com/products/202209/632921223b13f.jpg?im=Resize,width=800,height=400",Hoyle,$39.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1391,"https://res.glassesshop.com/products/201910/5d9ffa6c561dc.jpg?im=Resize,width=800,height=400",Miami,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2024,"https://res.glassesshop.com/products/202106/60bdd7ddbb29d.jpg?im=Resize,width=800,height=400",Joni,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2192,"https://res.glassesshop.com/products/202011/5fc4577f20d36.jpg?im=Resize,width=800,height=400",Naperville,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2576,"https://res.glassesshop.com/products/202209/63291e887be5d.jpg?im=Resize,width=800,height=400",Silvester,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1818,"https://res.glassesshop.com/products/202209/63291e5547b79.jpg?im=Resize,width=800,height=400",Smollett,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2036,"https://res.glassesshop.com/products/202002/5e377f634cb1c.jpg?im=Resize,width=800,height=400",Fresno,$12.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1385,"https://res.glassesshop.com/products/201906/5d031896295ff.jpg?im=Resize,width=800,height=400",Riverside,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup1203,"https://res.glassesshop.com/products/202106/60d17b88cdbd8.jpg?im=Resize,width=800,height=400",TerreHaute,$19.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/ft0459,"https://res.glassesshop.com/products/202102/602a10602e9cc.jpg?im=Resize,width=800,height=400",Orleans,$49.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1512,"https://res.glassesshop.com/products/202009/5f5f30f4cd92b.jpg?im=Resize,width=800,height=400",Prairie,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fz1268,"https://res.glassesshop.com/products/201810/5bbc509cc7c07.jpg?im=Resize,width=800,height=400",Genevieve,$34.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2484,"https://res.glassesshop.com/products/202111/617fad8258758.jpg?im=Resize,width=800,height=400",Worcester,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1113,"https://res.glassesshop.com/products/201708/5983fe799661a.jpg?im=Resize,width=800,height=400",Hyannis,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/sup0822,"https://res.glassesshop.com/products/202004/5e93cdbe0f963.jpg?im=Resize,width=800,height=400",Walnut,$29.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp2026,"https://res.glassesshop.com/products/201911/5dbfecc57f5b9.jpg?im=Resize,width=800,height=400",Plains,$26.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1747,"https://res.glassesshop.com/products/201807/5b5fc22e9933f.jpg?im=Resize,width=800,height=400",Murphy,$39.95," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fp1768,"https://res.glassesshop.com/products/201808/5b7e0ee2a1137.jpg?im=Resize,width=800,height=400",Belle,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
https://www.glassesshop.com/eyeglasses/fm1564,"https://res.glassesshop.com/products/202101/5ff2c644628bc.jpg?im=Resize,width=800,height=400",Mamie,," Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
